username,content,label
hadinjeongwoo,"@iam_jihoonpark Demi apapun aku juga stres UAS fakk Tpi tadi aku nyoba makan makanan yang jarang aku makan sama makan buah, oiya tdi aku juga motoran bentar pas sore buat refresh pikiran sekalian belanja sayur, lumayan membantu stres kau Tapiii paling ampuh diaku sih pacaran sama asahiðŸ¤—",makanan
madidumplings,"Serai thai, seksyen 3 shah alam   Pricey but makanan 7/10, but my parents love the tomyam (tomyam tanah aina ftw) tapi lighting â™¾ï¸/10 https://t.co/WukveM0i3p",makanan
hmetromy,"#WM Kebiasaannya perniagaan makanan ini diceburi lelaki lebih berusia namun wanita yang lebih mesra disapa Zara ini tidak menjadikannya sebagai halangan bergelar peniaga lokcing sepenuh masa di Jelawat, Bachok, Kelantan.  https://t.co/idxka2kCgc",makanan
changbindut,@bblueholic kayanya dari semua makanan fav ku.. aku suka bangeetttt bangeettttt bakso ðŸ¥º   buat kamu aku mau pilih 12,makanan
bbtyiong,wkwkwk gw jg sih tp kalo beli ayam geprek. selalu pisah sambel krn gakuat juga kalo dicampurin. trs si sambelnya w bisa cocol cocol pake makanan lain,makanan
medufsa,"Dijemput karena kalau dibawain makan, mamaku pasti banyak tanya itu dari siapa kenapa bisa ngasih makanan blah blah blah.",makanan
Snistiaaa,"tentang makanan yang paling banyak dicari oleh pengguna di tahun ini. Ternyata, Bibimbap merupakan salah satu makanan yang paling populer dan banyak dicari oleh orang-orang. Rasanya yang lezat dan bahan-bahannya yang segar membuat Bibimbap menjadi",makanan
doiknoyuu,"@anotherjie IYAH, mana di rep nya ada slh 1 tempat makanan yg srg aku beli lg",makanan
iam_jihoonpark,"@SKYPAJI KAJOOO SEKALI LAGI HAPPY BIRTHDAY YAAAA!!! mam makanan yang enak, semoga selalu bahagia ðŸ’—ðŸ’—ðŸ’—ðŸ’ðŸ’ðŸŒ·ðŸŒ·",makanan
ROUVlN,"á…   Laper njrit, anterin makanan ke kos gua plis.  á… ",makanan
nattajpg,"@anxiovz soal makanan ak memang pelit, mff yhh mikhaâ˜ðŸ»",makanan
umbies_,"@ivycvie @tanyarlfes Ga pada suka makanan manis, sukanya tepung-tepungan",makanan
beritajatimcom,"Jelang PON XXI Aceh, KONI Jatim Luncurkan Program Anyar Puslatda. ðŸ‘‡  Jelang PON XXI Aceh- Sumatra, Komite Olahraga Nasional Indonesia (KONI) Jawa Timur keluarkan inovasi dengan programâ€¦ https://t.co/9yPMV1x4fs #Olahraga #JawaTimur #KONIJatim #PONXXI via @beritajatimcom",olahraga
kzlbgtdeh,niat hari ini balik kerja langsung olahraga. nyatanya lembur dan lewat alsut muter graha yang memang terbukti muter muter. cipondoh udah paling bener,olahraga
as_sulthoni,@TwitsvonDS Iya nih kyknya kurang olahraga haha,olahraga
Slothyyzz,@FarisaMuhanandi banyak yg obesitas anjir dikasih makan tapi gak diajak olahraga ðŸ˜­ðŸ˜­,olahraga
canducrypto,"Jadi cara kerja apps nya adalah, kita dituntut untuk fokus. Kalau kita mau melakukan kegiatan yg produktif kaya baca buku, olahraga, ngerjain garapan airdrop atau kegiatan produktif lainnya.",olahraga
cinnamonchijeu,IyaaðŸ˜­ðŸ˜­ semenjak jarang olahraga jadi sering nyeri gajelas,olahraga
leeara1004,Cek Reytorrm Legging Celana Olahraga Wanita Rok Celana skirt High Waist Polos Yoga Dua lapis gym tennis Running Sport(JYMK033) dengan harga Rp105.000. Dapatkan di Shopee sekarang! https://t.co/6hn1gvEJQR https://t.co/DHLX1389Dy,olahraga
retrouveille,@utaihime Udah balik.lagi ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ rebahan bentar. Besok harus olahraga ðŸ˜­,olahraga
_xnbl,@_iiiann Banyak. Kan gue anak olahraga.... Bisa renang semua temen gue,olahraga
rubyyyaaaa,"konsisten olahraga &amp  defkal, banyak duit, healthy skin",olahraga
TanteNurlela,"pagi ganteng jgn lupa olahraga ya, biar kuat malamnya https://t.co/JpsMwnYin2",olahraga
Lishazwr,Ohiyaaa sama tadi gue di cat calling juga. Memang sepertinya lingkungan sini blm aman buat perempuan untuk olahraga sendirian.,olahraga
Dailydeals_____,Promo Diskon Shopee Flash Sale serba 12 RIBUâœ¨ ðŸ—“ï¸ 12 Des 23 â° 00.00 WIB  Laskala Premium Batik https://t.co/EXPni4XSO1 SAFF &amp  CO https://t.co/aAoblwQxrr LEENBENKA Tank top https://t.co/S5W6n0afnb Athletica Kaos Olahraga https://t.co/bq0ukd7hRN https://t.co/1PuyofKOdn,olahraga
mimipakemulut,Selama ini w mikir orang yg abis olahraga di gbk tuh pulang kerumah dalem keadaan lepek kucel kumel gt,olahraga
j_lovesthebeat,"@ohmybeautybank tp ya nder sengertiku, mungkin ada yg salah sama pola makan, pola hidup, pola tidur, tingkat stress juga mempengaruhi. perbanyak olahraga, minum air putih, makan teratur sm makan buah sayur jg itu berpengaruh, intinya mah hidup sehat dan happy (ini aku sok tau wkwk)",olahraga
AsimBae32,@KadekAstiniKu Dimana pun yg penting olahraga,olahraga
arkhamclinic,"@Shery_Adhy Ga dong kan ud nge gym smbil olahraga kejar rusa salju buat persiapan, tampilannya skrang santa milenila rapih pake outfit kekinian by uniqlo ato hnm ðŸ¤£",olahraga
iafia,Mantab Banjararum. Salam olahraga ðŸ’ªðŸ»,olahraga
bitternspiccy,"@ohmybeautybank sendeer kemaren banget aku telat 4 hari padahal biasanya lancar terus, di aku karna lagi banyak pikiran trs ga enak badan jugaa, mungkin kamu kalo lagi banyak pikiran jugaa  bisa dikurangin, coba olahraga jalan/lari, makan yg sehat2+air putih, tp itu masih normal kok, aman2ðŸ˜‰",olahraga
azura71435149,"@convomfs Gapapa sih nder, itung2 olahraga juga.",olahraga
Lishazwr,"Olahraga hari ini dpt hikmahnya bgt. Tiba2 kehujanan, buka puasa kecepetan (refleks minum pas di ingetin pdhl blm azan ðŸ™‚), disamperin temen gara2 liat update gue keujanan, ditawarin pulang brg sama bapak2. Kesimpulan, besok2 ga mau lg gue olahraga jauh2 kalau musim hujan gini ðŸ™‚",olahraga
vandvve,malem aktif olahraga siang turu ðŸ˜­ https://t.co/wYzHFxImvF,olahraga
fabulousvolvo,Brukat kebaya buat kondangan Kerudung buat kondangan Mules 3cm cream/ khaki Parfume jayrosse Legging olahraga hitam Pengharum ruangan teh dan kopi Lipcream pink soft,olahraga
kungcipakchi,@caratstalk buat skrg dampak positifnya:  -jd sering makan sayur krn liat sebong sering makan sayur -jd mulai olahraga -meredakan stress -banyak dpt kata2 penyemangat ttg kehidupan kl mereka deeptalk   dampak negatif:  -kdg jd boros tp so far msh bisa dikontrol,olahraga
aikowantania,@khaiarchived @diethingy Kamu olahraga?,olahraga
putriraisa_f,Iyya kan olahraga bukan ngedance doang,olahraga
jeanycal,@gratshia BESOK OLAHRAGA ðŸ˜­,olahraga
nanorenxiao,Sinchia 2 bulan lagi.. mari kitaa cbaa berpantang dan olahraga lebih rutin lagi wkwk daripda gw kena komen mulu bjir,olahraga
TwitsvonDS,@as_sulthoni Olahraga.   Cari kegiatan lain.,olahraga
meanienu,@ohmybeautybank Normalnya 22-35 hari kok nder (dari terakhir haid) cmiiw Selama belum lebih dari 35 hari masih normal. Kalau udah lebih dari itu bisa coba cek aja Tapi kl baru pertama telat biasanya dianggap telat biasa aja dan disuruh makan yg bnr+olahraga aja (sepengalamanku),olahraga
rosewangii,"@Manzeen12 @convomf Pasangan halal yaa, pengen travelling, olahraga bareng, nonton konser, kulineran",olahraga
maitonghuang,"aduh tadi udah ada niatan mau olahraga dan mandi, tapi ngantuk dan sakit kepala. hmmm i hate myself",olahraga
bwtterscotch,First timer cobain Bosu dan challenging juga ya ni olahraga,olahraga
eniwebaswe,"@alcheyraa @convomfs 3, tapi kl lg sering olahraga bisa lebih",olahraga
inipitik,Cita-citaku setelah penerimaan rapor: - tidur  - nonton drakor - olahraga - pengen jalan2 pagi tapi di umur sekarang udah ga punya temen,olahraga
serendwipityy,"@tanyakanrl waduhh aku dulu jg sering sampe 3 bulanan ga haid, menurut aku yg paling ngaruh di aku tu tingkat stress sama pola makan. trs coba deh rutinin olahraga.",olahraga
huashiyy,PERNAH BANGET dan itu nyebelin jdinya aku ubah pola idup dgn rjin olahraga thank god ga ada pingsan2 lgi ðŸ˜‹ðŸ‘,olahraga
CLAMBENCY,yudai km kl pacaran sm aku pasti kesel soalnya aku gbsa olahraga apa2 apalagi lari soalnya masih trauma shuttle run pas esempeðŸ˜”berhenti malu ga berhenti mau mati,olahraga
acoflingard,@urcancerbabe Besok olahraga bersama bapa ðŸ¤£,olahraga
safaracathasa,"Dulu Iqbal sebelum nikah gabisa masak, tapi sekarang bisa masakkin aku steak, rajin olahraga, dan jadi pawang kucing ðŸ˜‚ðŸ˜‚ https://t.co/pKAndQqefZ",olahraga
nanofibrous,"cok lagi jalan balik gym tiba-tiba disamperin mas-mas nanya kosan bebas tapi sus banget nanya gua habis darimana, gua bilang habis gym terus nanya lagi gym berapa lama, seneng olahraga apa, tingginya berapa, umur berapa sampe ngajak salaman nanya nama. fak kata gua teh",olahraga
_haloAi,@tanyarlfes olahraga favoritmu?,olahraga
leadbchan,"8. Jelaskan beberapa kemiripan kalian dengan muse!!  Gak banyak yg mirip. Kebetulan muse gue ini suka olahraga, gue juga suka olahraga. Udah itu aja wkwk. Gue pakai BC sbg muse gue, karena gue kagum sama dia. Sangat multitalented. Gue harap juga bisa mirip sama dia wkwkðŸ¤².//",olahraga
cahyaanzani,"@tanyakanrl Biasanya faktor stress, makanan kurang sayur dan serat, kurang minum air putih, dan kurang gerak. Btw aku juga nder jarang2 mensnya prnh paling lama tuh 3 bulan blm dpt2 trs pas konsul alhamdulillah gk ada apa2 skrng lbh jaga pola makan dan olahraga",olahraga
aprlzla,Akhir akhir ini gaada tenaga buat marahan ky yaudah aku sibukin lari ke olahraga biar kalo pulang pulang langsung istirahat tidur.,olahraga
yeshikazeline,GOTO Sepatu Mizuno Badminton Joging running lari volly olahraga  https://t.co/Ge3l8XFYij https://t.co/K09RZ6BmFf,olahraga
Leejiun13,@tanyakanrl Jangan stress sama banyakkin olahraga ndeer. Makan jangan banyak manis manis/junk food. Banyakkin minum vitamin juga ndeer,olahraga
skuynaa,"@tanyakanrl Jgn stress, atur pola tdr pola makan am olahraga",olahraga
Faktorutama,"Kades Kertojayan Tri Rapi Pangestuti (IV): Mengangkat Potensi Wisata, Menggalakkan Olahraga untuk Mengikis Tindak Kriminal  https://t.co/1dFELgNLsf",olahraga
vegaulfie,Sedih bgt mau rest olahraga sehari aja jadi drama kayak gini,olahraga
Moesakat,"@poetryofsea ï¸ï¸ ï¸ï¸ ï¸ï¸ Betul, betul. Kalau dirasa badan pegal-pegal mending dibawa olahraga, Mbak, biasanya langsung membaik. Memang harus dilawan penyakit satu itu, kalau enggak nanti maunya rebahan terus. ï¸ï¸ ï¸ï¸ ï¸ï¸",olahraga
OOTDFESS,Rekomendasi legging buat olahraga yang hijab friendly ðŸ‹â€â™€ï¸ðŸ‹â€â™€ï¸ /ootd/,olahraga
worwhandseokjin,"@convomfs Bagus dong, biar u olahraga",olahraga
brohimsa,olahraga kardio inimah gila,olahraga
miawgemoyy,"@acinorii harusnya sehat bugar ya, kan olahraga trs",olahraga
GoRiauCom,"Usai Ukir Sederet Prestasi, Ketua Umum PB Pertacami: Kami Berharap Jadi Anggota KOI https://t.co/jCZcPiNoNU #Olahraga",olahraga
smeggxc,@notAuliyaDilla Sebelum uas pt2 menyerang (uas olahraga rabu bsk),olahraga
jimbonnnnnnnnn,info olahraga  hormon testosteronku lagi tipis tipisnya,olahraga
OnOffGunLov3,Cuma tinggal ngambil aja nder. Lumayan naik turun sekalian olahraga. Tangganya gak setinggi harapan orang tua kan?,olahraga
caflateee,"@ohmybeautybank jangan banyak pikiran nder, sama kencengin minum air putih sama makan sayur dan buah, kalau ada waktu senggang boleh banget diselingin sama olahraga",olahraga
listofIovers,"bohong aku gabisa roll depan, nilai uprak olahraga ku aja dulu 60 ðŸ¤—ðŸ¤—ðŸ¤—",olahraga
Patihrajabiru,@aaxssha Olahraga..,olahraga
kadeskonohagak4,"@yudhistira_m @kegblgnunfaedh Ngapain dihapus, klu perlu dikasih salam olahraga terlebih dahulu",olahraga
sang_lalat,@t_yudehis @GP_1508 Disingapura ampir semua orang badannya ideal. Pada sering jalan kaki ðŸ‘. Berat badan saya slama kerja disana ga pernah overweight stabil di 74kg meski ga pernah olahraga ðŸ˜…,olahraga
oneHanSohee,@convomf olahraga,olahraga
haikalrzkp,"Olahraga otak dulu biar otaknya sehat, ga sakit kaya yang kebanyakan ngeship. https://t.co/IndgyJQIXq",olahraga
boluenaakk,@18fesss Olahraga. Solusi paling worth it,olahraga
JonWashing68657,Gadis dan tetangga melakukan olahraga pagi  Bokep Indo Viral mesum,olahraga
bbenklk,"Ini anak malem2 olahraga, suka gak habis pikri",olahraga
usse_id,.#NFL  Skor macam apa ini?! ðŸ˜­  #NFLTwitter #SKOL #RaiderNation https://t.co/uud3W9pBuO,olahraga
ha2ydo,"Baru analisis suara hewan buat tugas, sekarang aku mempertanyakan ilmu yg ku gali ini bermanfaat bagi manusia apa nggak. Tau gitu mah ambil jurusan jadi wasit olahraga biar perannya agak besar.",olahraga
iniadxn,"aduuh ngantuk bgt, gimana ini ga beres2",olahraga
milkymilkychoco,"@tanyakanrl Jangan banyak pikiran nder, rajin olahraga kecil, jaga pola makan, jangan sering begadang, banyak minum air putih, perbanyak konsumsi buah kaya nanas, jeruk atau minum You C 100 yang varian jeruk sama minum em kapsul tu manjur juga di aku nder waktu itu telat seminggu",olahraga
Adhistyamhtvvry,"Jadi gini Adhistya, sebagai seorang remaja yang beranjak dewasa tolong dikuatkan mentalnya jangan apa apa nangis kayak bayi, badannya dijaga, olahraga, lalu tolong jangan gaenakan, akhirnya apa apa dikerjain sendiri kan?",olahraga
Fajar_rama96,Kalo sakit hati luapin dgn olahraga aja,olahraga
iniidiphehe,@markfkugm Olahraga muterin gm :D,olahraga
Melycan00,"Tdi pura2 tdr di klas,Nang cwo PDA gnti bju hbis olahraga ada yg di kluarin jg manggil Mel Mel liat mel lgi sontak aku ngirik uuhhh y ampun gede lngsung merem lagi #pejuhinfoto #PejuhinChallenge #pejuhinmuka #kontolin #kontolgede #cumtributeÙs #sangeberat #chatseks #crotinfoto",olahraga
sunyisenyum,@tanyakanrl Dulu aku pernah siklus haidnya jelek. Waktu dironsen katanya kebanyakan lemak. Dokternya bilang suruh banyak minum air putih sama banyakin olahraga. Coba cek aja ke dokter nder. Selama kita tida aneh aneh ya siapa takut,olahraga
JUALAN_AUTOBASE,"yuk yang lagi cari sweatpants training/jogger buat olahraga start from 25k aja niihh, detailnya bisa dilihat disini  JB https://t.co/JmoM7OQvQr",olahraga
jeonghanifii,"@tanyakanrl cuma kata dokter jangan terlalu stress, jaga pola makan banyakin makan sehat, sempetin olahraga.. beberapa saat ketika aku ngelakuin hal itu normal haidnya tapi pas kambuh makan gak sehat jarang olahraga balik lagi haid gak lancar ðŸ˜­  Kalau kamu takut knp-napa cek dokter aja nder",olahraga
KafiKustik,"@Man1san @diethingy Orang jualan kn yang penting produknya laku, makannya weightloss nya gak masuk akal, ditempat lain mungkin ada tapi gak pernah gw temuin orang2 disekitar gw yang turunnya secepat itu kecuali yang sakit tipes. marketnya ya orang2 yang maunya instan gak capek2 defkal dan olahraga.",olahraga
genshroom,Pacaran berkedok olahraga ya gini ini https://t.co/5yFDNtSAYR,olahraga
kyleastrr,"today's progress ðŸ”– ~ 11.12.2023 ðŸ“ hari inii cumaaa progress to buatt besokk inteenn, karena besok pagi mau olahraga takut ga keburu buat kerjain progress. anw rest well yaa kaliaannn!! &lt 3ðŸ§šðŸ¼â€â™‚ï¸ https://t.co/SiAkRssq7W",olahraga
mhmdltfihkm,@ghozialgifari_ @worksfess loba olahraga we ji jaga kesehatan ulah mineng begadang. begadang cukup malam sabtu dan malam mingguðŸ˜ dan cukup sampe jam 12,olahraga
dipanggilnyamuk,"@tanyakanrl ngompol pas TK, terus digantiin guru celana olahraga jd seragamnya aneh abis wkwk beda sendiri seharian. dan ada satu tmn TK masuk di SD yg sama. mampus deh diledekin terus. sampe terakhir ketemu pas SMA pun masih inget dia.",olahraga
shubaaja,ekspektasi : besok olahraga realita : 22.21 wib belum tidur,olahraga
StarNewsIn66053,Kepala Dinas Kebudayaan Pemuda Olahraga dan Pariwisata Klaten Berikan Penghargaan Atlet Berprestasi 2023 - https://t.co/z2QYntToO7,olahraga
hansenmowen,"@tanyakanrl renang atau olahraga apa aja, aku biasanya kl telat haid gitu. ga lama haid deh",olahraga
nocturnalcutie,"@mymilariid as always bahannya premium dan gak gatel even dipakai olahraga. CDnya juga seamless, ga jeplak kalau pakai leggingðŸ–¤  kenyamanan mereka mah 10/10! https://t.co/V3DfCE3yhl",olahraga
adamahen_,"@gyuieloml mas kalau capek banget biasanya olahraga, ntah itu jogging or gym dengan itu mas bisa ngelampiasin rasa capek nya mas",olahraga
michiimatsuo,1 menit yang terasa bagai 1 abad Diri ini memang harus olahraga ðŸ™ƒ,olahraga
puppybubs,besok olahraga y/n,olahraga
hasanwjy66,Temukan dan dapatkan VIRTUS Wear - 39-44 BLITZ Brown Color - Sepatu Sneakers Pria Olahraga Running Casual Shoes Lari Tali hanya Rp99.900 di Shopee sekarang juga! https://t.co/AnGcMvSLxa #ShopeeID https://t.co/31sz7di5xt,olahraga
hasanwjy66,Temukan dan dapatkan PROMO!!!SEPATU HIJAU ARMI COWOK CEWEK OLAHRAGA KEREN VIRAL DAN KEKINIAN TERBARU 2023 hanya Rp100.700 - Rp104.500 di Shopee sekarang juga! https://t.co/Bt32XwmO64 #ShopeeID https://t.co/sSadon4Jro,olahraga
muftif_,"@jogmfs Yg penting liat kondisi badanmu dulu nderr, terus sebelum itu coba rutin olahraga ringan, tidur awal waktu biar ga kaget kecapean.",olahraga
thebaeclatant,Olahraga agak laen hari ini  Sudah jogging Lanjut tepok bulu tu kek mana konsepnya,olahraga
glamorouze,Otw rombak schedule olahraga ðŸ’ªðŸ»ðŸ’ªðŸ»,olahraga
nonapartikelir,ya Allah belly-kuðŸ˜­ dah lama ga olahraga weyyðŸ˜­ðŸ˜­ðŸ˜­,olahraga
baiueoo,@houtzz_ wkwk yaudah aku temenin olahraga nanti biar semangat dan ngebentuk ya,olahraga
syzygyfly,"Aku masih punya hutang workout, jadi aku akan olahraga terus sampai 2025,  biar 2025 makin berotot hahahaha ðŸ¤£ðŸ¤£ðŸ¤£",olahraga
wlshtjrnl,"Olahraga lari kembali bergeliat. Bagi kamu yg hendak memulai namun bingung memilih equipment, hamba hendak merekomendasikan perlengkapan lari dgn budget ekonomis. Dari primer hingga tersier, dari bawah sampai atas.  Bantu ritwit @0tk0il @tirta_cipeng agar supaya. ðŸ™ðŸ»  A thread ðŸ‚ https://t.co/3fdUlT4wqW",olahraga
sporttiaphari,Klub olahraga terbanyak dicari: ðŸ‡ºðŸ‡¸âš½ï¸  Inter Miami (MLS) ðŸ‡ºðŸ‡¸ðŸ€ Los Angeles Lakers (NBA) ðŸ‡¸ðŸ‡¦âš½ï¸ Al-Nassr (Saudi Pro League) ðŸ´ó §ó ¢ó ¥ó ®ó §ó ¿âš½ï¸ Manchester City (Premier League) ðŸ‡ºðŸ‡¸ðŸ€ Miami Heat (NBA)  #YearInSearch,olahraga
WatakSagitarius,"#Sagitarius, jangan lupa memakai perlengkapan yang sesuai saat berolahraga. Keselamatan adalah prioritas. ðŸš´â€â™‚ï¸ #Olahraga",olahraga
netipedia,@Bauuusss Bakal copot copot lg klo bwt olahraga. Udah pernah,olahraga
sporttiaphari,Google Trends merilis Year in Search 2023. Berikut beberapa fakta dan data:  Tokoh olahraga yang terbanyak dicari di Google seluruh dunia: ðŸˆ Damar Hamlin âš½ï¸ Kylian MbappÃ© ðŸˆ Travis Kelce ðŸ€ Ja Morant âš½ï¸ Harry Kane  #YearInSearch https://t.co/a2CgtmgbcR,olahraga
rerecahya313,Cek ecentio Botol minum 500ml Tumblr botol transparan / botol olahraga / botol portable Botol Bening Estetik Botol Minuman Plastik Berkualitas dengan harga Rp9.999. Dapatkan di Shopee sekarang! https://t.co/nWbLMq4epy https://t.co/3CE6neflPv,olahraga
